# Solver: SOR
# RadialSteps: 20
# AngularSteps: 50
# DeltaR: 2.450000000000e-03
# DeltaTheta: 1.256637061436e-01
# Tolerance: 1.000000000000e-10
# MaximumIterations: 250000
# Iterations: 26303
# Converged: True
# ResidualNorm: 3.238367299687e-06
# Omega: 1.800000
# UnifiedIndex	RadialIndex	AngularIndex	Radius	Theta	X	Y	Temperature
480	9	30	2.305000000000e-02	3.769911184308e+00	-1.864784172034e-02	-1.354845006534e-02	5.001981161175e+01
481	9	31	2.305000000000e-02	3.895574890451e+00	-1.680272686206e-02	-1.577881079166e-02	4.997200764069e+01
482	9	32	2.305000000000e-02	4.021238596595e+00	-1.469262296371e-02	-1.776033024598e-02	4.993129548465e+01
483	9	33	2.305000000000e-02	4.146902302739e+00	-1.235080762427e-02	-1.946175868282e-02	4.989758428194e+01
484	9	34	2.305000000000e-02	4.272566008882e+00	-9.814212670575e-03	-2.085626355934e-02	4.987077046646e+01
485	9	35	2.305000000000e-02	4.398229715026e+00	-7.122841720343e-03	-2.192185270060e-02	4.985075625682e+01
486	9	36	2.305000000000e-02	4.523893421169e+00	-4.319139301201e-03	-2.264172112930e-02	4.983746102227e+01
487	9	37	2.305000000000e-02	4.649557127313e+00	-1.447321475151e-03	-2.300451609027e-02	4.983082800226e+01
488	9	38	2.305000000000e-02	4.775220833456e+00	1.447321475151e-03	-2.300451609027e-02	4.983082800236e+01
489	9	39	2.305000000000e-02	4.900884539600e+00	4.319139301201e-03	-2.264172112930e-02	4.983746102257e+01
490	9	40	2.305000000000e-02	5.026548245744e+00	7.122841720343e-03	-2.192185270060e-02	4.985075625732e+01
491	9	41	2.305000000000e-02	5.152211951887e+00	9.814212670575e-03	-2.085626355934e-02	4.987077046715e+01
492	9	42	2.305000000000e-02	5.277875658031e+00	1.235080762427e-02	-1.946175868282e-02	4.989758428284e+01
493	9	43	2.305000000000e-02	5.403539364174e+00	1.469262296371e-02	-1.776033024598e-02	4.993129548575e+01
494	9	44	2.305000000000e-02	5.529203070318e+00	1.680272686206e-02	-1.577881079166e-02	4.997200764198e+01
495	9	45	2.305000000000e-02	5.654866776462e+00	1.864784172034e-02	-1.354845006534e-02	5.001981161324e+01
496	9	46	2.305000000000e-02	5.780530482605e+00	2.019886897501e-02	-1.110442218804e-02	5.007475649873e+01
497	9	47	2.305000000000e-02	5.906194188749e+00	2.143134799972e-02	-8.485270939382e-03	5.013680585476e+01
498	9	48	2.305000000000e-02	6.031857894892e+00	2.232584186401e-02	-5.732301899150e-03	5.020577560064e+01
499	9	49	2.305000000000e-02	6.157521601036e+00	2.286824386530e-02	-2.888931033657e-03	5.028125383525e+01
500	10	0	2.550000000000e-02	0.000000000000e+00	2.550000000000e-02	0.000000000000e+00	5.034668477215e+01
501	10	1	2.550000000000e-02	1.256637061436e-01	2.529892488352e-02	3.195997455890e-03	5.044208841326e+01
502	10	2	2.550000000000e-02	2.513274122872e-01	2.469887060878e-02	6.341592122704e-03	5.054160973839e+01
503	10	3	2.550000000000e-02	3.769911184308e-01	2.370930039015e-02	9.387176093459e-03	5.064304623786e+01
504	10	4	2.550000000000e-02	5.026548245744e-01	2.234582034112e-02	1.228471868959e-02	5.074390108601e+01
505	10	5	2.550000000000e-02	6.283185307180e-01	2.062993335656e-02	1.498852393346e-02	5.084156277410e+01
506	10	6	2.550000000000e-02	7.539822368616e-01	1.858869999925e-02	1.745595120118e-02	5.093345575955e+01
507	10	7	2.550000000000e-02	8.796459430051e-01	1.625431173859e-02	1.964808769078e-02	5.101715454410e+01
508	10	8	2.550000000000e-02	1.005309649149e+00	1.366358327196e-02	2.153036210030e-02	5.109046656888e+01
509	10	9	2.550000000000e-02	1.130973355292e+00	1.085737193491e-02	2.307308983788e-02	5.115149188780e+01
510	10	10	2.550000000000e-02	1.256637061436e+00	7.879933356561e-03	2.425194116553e-02	5.119866619734e+01
511	10	11	2.550000000000e-02	1.382300767580e+00	4.778223521936e-03	2.504832489358e-02	5.123079170184e+01
512	10	12	2.550000000000e-02	1.507964473723e+00	1.601158247997e-03	2.544968157492e-02	5.124705857115e+01
513	10	13	2.550000000000e-02	1.633628179867e+00	-1.601158247997e-03	2.544968157492e-02	5.124705857125e+01
514	10	14	2.550000000000e-02	1.759291886010e+00	-4.778223521936e-03	2.504832489358e-02	5.123079170213e+01
515	10	15	2.550000000000e-02	1.884955592154e+00	-7.879933356561e-03	2.425194116553e-02	5.119866619783e+01
516	10	16	2.550000000000e-02	2.010619298297e+00	-1.085737193491e-02	2.307308983788e-02	5.115149188850e+01
517	10	17	2.550000000000e-02	2.136283004441e+00	-1.366358327196e-02	2.153036210030e-02	5.109046656977e+01
518	10	18	2.550000000000e-02	2.261946710585e+00	-1.625431173859e-02	1.964808769078e-02	5.101715454519e+01
519	10	19	2.550000000000e-02	2.387610416728e+00	-1.858869999925e-02	1.745595120118e-02	5.093345576084e+01
520	10	20	2.550000000000e-02	2.513274122872e+00	-2.062993335656e-02	1.498852393346e-02	5.084156277558e+01
521	10	21	2.550000000000e-02	2.638937829015e+00	-2.234582034112e-02	1.228471868959e-02	5.074390108770e+01
522	10	22	2.550000000000e-02	2.764601535159e+00	-2.370930039015e-02	9.387176093459e-03	5.064304623975e+01
523	10	23	2.550000000000e-02	2.890265241303e+00	-2.469887060878e-02	6.341592122704e-03	5.054160974047e+01
524	10	24	2.550000000000e-02	3.015928947446e+00	-2.529892488352e-02	3.195997455890e-03	5.044208841554e+01
525	10	25	2.550000000000e-02	3.141592653590e+00	-2.550000000000e-02	-8.201425513351e-18	5.034668477463e+01
526	10	26	2.550000000000e-02	3.267256359733e+00	-2.529892488352e-02	-3.195997455890e-03	5.025713562342e+01
527	10	27	2.550000000000e-02	3.392920065877e+00	-2.469887060878e-02	-6.341592122704e-03	5.017462097225e+01
528	10	28	2.550000000000e-02	3.518583772021e+00	-2.370930039015e-02	-9.387176093459e-03	5.009980912753e+01
529	10	29	2.550000000000e-02	3.644247478164e+00	-2.234582034112e-02	-1.228471868959e-02	5.003298280527e+01
530	10	30	2.550000000000e-02	3.769911184308e+00	-2.062993335656e-02	-1.498852393346e-02	4.997417492896e+01
531	10	31	2.550000000000e-02	3.895574890451e+00	-1.858869999925e-02	-1.745595120118e-02	4.992327757452e+01
532	10	32	2.550000000000e-02	4.021238596595e+00	-1.625431173859e-02	-1.964808769078e-02	4.988011713265e+01
533	10	33	2.550000000000e-02	4.146902302739e+00	-1.366358327196e-02	-2.153036210030e-02	4.984450169026e+01
534	10	34	2.550000000000e-02	4.272566008882e+00	-1.085737193491e-02	-2.307308983788e-02	4.981624915249e+01
535	10	35	2.550000000000e-02	4.398229715026e+00	-7.879933356561e-03	-2.425194116553e-02	4.979520318094e+01
536	10	36	2.550000000000e-02	4.523893421169e+00	-4.778223521936e-03	-2.504832489358e-02	4.978124185456e+01
537	10	37	2.550000000000e-02	4.649557127313e+00	-1.601158247997e-03	-2.544968157492e-02	4.977428216003e+01
538	10	38	2.550000000000e-02	4.775220833456e+00	1.601158247998e-03	-2.544968157492e-02	4.977428216013e+01
539	10	39	2.550000000000e-02	4.900884539600e+00	4.778223521936e-03	-2.504832489358e-02	4.978124185485e+01
540	10	40	2.550000000000e-02	5.026548245744e+00	7.879933356561e-03	-2.425194116553e-02	4.979520318144e+01
541	10	41	2.550000000000e-02	5.152211951887e+00	1.085737193491e-02	-2.307308983788e-02	4.981624915319e+01
542	10	42	2.550000000000e-02	5.277875658031e+00	1.366358327196e-02	-2.153036210030e-02	4.984450169115e+01
543	10	43	2.550000000000e-02	5.403539364174e+00	1.625431173859e-02	-1.964808769078e-02	4.988011713374e+01
544	10	44	2.550000000000e-02	5.529203070318e+00	1.858869999925e-02	-1.745595120118e-02	4.992327757581e+01
545	10	45	2.550000000000e-02	5.654866776462e+00	2.062993335656e-02	-1.498852393346e-02	4.997417493044e+01
546	10	46	2.550000000000e-02	5.780530482605e+00	2.234582034112e-02	-1.228471868959e-02	5.003298280696e+01
547	10	47	2.550000000000e-02	5.906194188749e+00	2.370930039015e-02	-9.387176093459e-03	5.009980912941e+01
548	10	48	2.550000000000e-02	6.031857894892e+00	2.469887060878e-02	-6.341592122704e-03	5.017462097433e+01
549	10	49	2.550000000000e-02	6.157521601036e+00	2.529892488352e-02	-3.195997455890e-03	5.025713562570e+01
550	11	0	2.795000000000e-02	0.000000000000e+00	2.795000000000e-02	0.000000000000e+00	5.032904267761e+01
551	11	1	2.795000000000e-02	1.256637061436e-01	2.772960590174e-02	3.503063878122e-03	5.043402643754e+01
552	11	2	2.795000000000e-02	2.513274122872e-01	2.707189935355e-02	6.950882346258e-03	5.054427225621e+01
553	11	3	2.795000000000e-02	3.769911184308e-01	2.598725278058e-02	1.028908124754e-02	5.065717711797e+01
554	11	4	2.795000000000e-02	5.026548245744e-01	2.449277170723e-02	1.346501519114e-02	5.076978407421e+01
555	11	5	2.795000000000e-02	6.283185307180e-01	2.261202499278e-02	1.642859780157e-02	5.087902949345e+01
556	11	6	2.795000000000e-02	7.539822368616e-01	2.037467313643e-02	1.913309161071e-02	5.098192770729e+01
557	11	7	2.795000000000e-02	8.796459430051e-01	1.781600051348e-02	2.153584513558e-02	5.107569734963e+01
558	11	8	2.795000000000e-02	1.005309649149e+00	1.497635891966e-02	2.359896551778e-02	5.115784618195e+01
559	11	9	2.795000000000e-02	1.130973355292e+00	1.190053119924e-02	2.528991611643e-02	5.122622900071e+01
560	11	10	2.795000000000e-02	1.256637061436e+00	8.637024992780e-03	2.658202963045e-02	5.127908821631e+01
561	11	11	2.795000000000e-02	1.382300767580e+00	5.237307742671e-03	2.745492865787e-02	5.131508266179e+01
562	11	12	2.795000000000e-02	1.507964473723e+00	1.754995020844e-03	2.789484705957e-02	5.133330762455e+01
563	11	13	2.795000000000e-02	1.633628179867e+00	-1.754995020844e-03	2.789484705957e-02	5.133330762465e+01
564	11	14	2.795000000000e-02	1.759291886010e+00	-5.237307742671e-03	2.745492865787e-02	5.131508266209e+01
565	11	15	2.795000000000e-02	1.884955592154e+00	-8.637024992780e-03	2.658202963045e-02	5.127908821680e+01
566	11	16	2.795000000000e-02	2.010619298297e+00	-1.190053119924e-02	2.528991611643e-02	5.122622900140e+01
567	11	17	2.795000000000e-02	2.136283004441e+00	-1.497635891966e-02	2.359896551778e-02	5.115784618284e+01
568	11	18	2.795000000000e-02	2.261946710585e+00	-1.781600051348e-02	2.153584513558e-02	5.107569735072e+01
569	11	19	2.795000000000e-02	2.387610416728e+00	-2.037467313643e-02	1.913309161071e-02	5.098192770857e+01
570	11	20	2.795000000000e-02	2.513274122872e+00	-2.261202499278e-02	1.642859780157e-02	5.087902949494e+01
571	11	21	2.795000000000e-02	2.638937829015e+00	-2.449277170723e-02	1.346501519114e-02	5.076978407589e+01
572	11	22	2.795000000000e-02	2.764601535159e+00	-2.598725278058e-02	1.028908124754e-02	5.065717711984e+01
573	11	23	2.795000000000e-02	2.890265241303e+00	-2.707189935355e-02	6.950882346258e-03	5.054427225829e+01
574	11	24	2.795000000000e-02	3.015928947446e+00	-2.772960590174e-02	3.503063878122e-03	5.043402643982e+01
575	11	25	2.795000000000e-02	3.141592653590e+00	-2.795000000000e-02	-8.989405611692e-18	5.032904268008e+01
576	11	26	2.795000000000e-02	3.267256359733e+00	-2.772960590174e-02	-3.503063878122e-03	5.023130481119e+01
577	11	27	2.795000000000e-02	3.392920065877e+00	-2.707189935355e-02	-6.950882346258e-03	5.014202604223e+01
578	11	28	2.795000000000e-02	3.518583772021e+00	-2.598725278058e-02	-1.028908124754e-02	5.006174997948e+01
579	11	29	2.795000000000e-02	3.644247478164e+00	-2.449277170723e-02	-1.346501519114e-02	4.999056625291e+01
580	11	30	2.795000000000e-02	3.769911184308e+00	-2.261202499278e-02	-1.642859780157e-02	4.992830971992e+01
581	11	31	2.795000000000e-02	3.895574890451e+00	-2.037467313643e-02	-1.913309161071e-02	4.987469940031e+01
582	11	32	2.795000000000e-02	4.021238596595e+00	-1.781600051348e-02	-2.153584513558e-02	4.982942216108e+01
583	11	33	2.795000000000e-02	4.146902302739e+00	-1.497635891966e-02	-2.359896551778e-02	4.979217861608e+01
584	11	34	2.795000000000e-02	4.272566008882e+00	-1.190053119924e-02	-2.528991611643e-02	4.976270645087e+01
585	11	35	2.795000000000e-02	4.398229715026e+00	-8.637024992780e-03	-2.658202963045e-02	4.974079130743e+01
586	11	36	2.795000000000e-02	4.523893421169e+00	-5.237307742671e-03	-2.745492865787e-02	4.972627125509e+01
587	11	37	2.795000000000e-02	4.649557127313e+00	-1.754995020844e-03	-2.789484705957e-02	4.971903822507e+01
588	11	38	2.795000000000e-02	4.775220833456e+00	1.754995020844e-03	-2.789484705957e-02	4.971903822516e+01
589	11	39	2.795000000000e-02	4.900884539600e+00	5.237307742671e-03	-2.745492865787e-02	4.972627125538e+01
590	11	40	2.795000000000e-02	5.026548245744e+00	8.637024992780e-03	-2.658202963045e-02	4.974079130792e+01
591	11	41	2.795000000000e-02	5.152211951887e+00	1.190053119924e-02	-2.528991611643e-02	4.976270645156e+01
592	11	42	2.795000000000e-02	5.277875658031e+00	1.497635891966e-02	-2.359896551778e-02	4.979217861697e+01
593	11	43	2.795000000000e-02	5.403539364174e+00	1.781600051348e-02	-2.153584513558e-02	4.982942216217e+01
594	11	44	2.795000000000e-02	5.529203070318e+00	2.037467313643e-02	-1.913309161071e-02	4.987469940160e+01
595	11	45	2.795000000000e-02	5.654866776462e+00	2.261202499278e-02	-1.642859780157e-02	4.992830972140e+01
596	11	46	2.795000000000e-02	5.780530482605e+00	2.449277170723e-02	-1.346501519114e-02	4.999056625459e+01
597	11	47	2.795000000000e-02	5.906194188749e+00	2.598725278058e-02	-1.028908124754e-02	5.006174998136e+01
598	11	48	2.795000000000e-02	6.031857894892e+00	2.707189935355e-02	-6.950882346258e-03	5.014202604431e+01
599	11	49	2.795000000000e-02	6.157521601036e+00	2.772960590174e-02	-3.503063878122e-03	5.023130481347e+01
600	12	0	3.040000000000e-02	0.000000000000e+00	3.040000000000e-02	0.000000000000e+00	5.030950447076e+01
601	12	1	3.040000000000e-02	1.256637061436e-01	3.016028691996e-02	3.810130300355e-03	5.042418860011e+01
602	12	2	3.040000000000e-02	2.513274122872e-01	2.944492809831e-02	7.560172569812e-03	5.054547169137e+01
603	12	3	3.040000000000e-02	3.769911184308e-01	2.826520517100e-02	1.119098640161e-02	5.067026021092e+01
604	12	4	3.040000000000e-02	5.026548245744e-01	2.663972307333e-02	1.464531169269e-02	5.079506047248e+01
605	12	5	3.040000000000e-02	6.283185307180e-01	2.459411662900e-02	1.786867166969e-02	5.091630861775e+01
606	12	6	3.040000000000e-02	7.539822368616e-01	2.216064627361e-02	2.081023202023e-02	5.103058440093e+01
607	12	7	3.040000000000e-02	8.796459430051e-01	1.937768928836e-02	2.342360258038e-02	5.113474093180e+01
608	12	8	3.040000000000e-02	1.005309649149e+00	1.628913456736e-02	2.566756893526e-02	5.122598446484e+01
609	12	9	3.040000000000e-02	1.130973355292e+00	1.294369046358e-02	2.750674239497e-02	5.130192621917e+01
610	12	10	3.040000000000e-02	1.256637061436e+00	9.394116628998e-03	2.891211809537e-02	5.136061812159e+01
611	12	11	3.040000000000e-02	1.382300767580e+00	5.696391963406e-03	2.986153242215e-02	5.140057833585e+01
612	12	12	3.040000000000e-02	1.507964473723e+00	1.908831793691e-03	3.034001254422e-02	5.142080927828e+01
613	12	13	3.040000000000e-02	1.633628179867e+00	-1.908831793691e-03	3.034001254422e-02	5.142080927838e+01
614	12	14	3.040000000000e-02	1.759291886010e+00	-5.696391963406e-03	2.986153242215e-02	5.140057833615e+01
615	12	15	3.040000000000e-02	1.884955592154e+00	-9.394116628998e-03	2.891211809537e-02	5.136061812208e+01
616	12	16	3.040000000000e-02	2.010619298297e+00	-1.294369046358e-02	2.750674239497e-02	5.130192621986e+01
617	12	17	3.040000000000e-02	2.136283004441e+00	-1.628913456736e-02	2.566756893526e-02	5.122598446573e+01
618	12	18	3.040000000000e-02	2.261946710585e+00	-1.937768928836e-02	2.342360258038e-02	5.113474093288e+01
619	12	19	3.040000000000e-02	2.387610416728e+00	-2.216064627361e-02	2.081023202023e-02	5.103058440222e+01
620	12	20	3.040000000000e-02	2.513274122872e+00	-2.459411662900e-02	1.786867166969e-02	5.091630861923e+01
621	12	21	3.040000000000e-02	2.638937829015e+00	-2.663972307333e-02	1.464531169269e-02	5.079506047415e+01
622	12	22	3.040000000000e-02	2.764601535159e+00	-2.826520517100e-02	1.119098640161e-02	5.067026021280e+01
623	12	23	3.040000000000e-02	2.890265241303e+00	-2.944492809831e-02	7.560172569812e-03	5.054547169344e+01
624	12	24	3.040000000000e-02	3.015928947446e+00	-3.016028691996e-02	3.810130300355e-03	5.042418860238e+01
625	12	25	3.040000000000e-02	3.141592653590e+00	-3.040000000000e-02	-9.777385710034e-18	5.030950447322e+01
626	12	26	3.040000000000e-02	3.267256359733e+00	-3.016028691996e-02	-3.810130300355e-03	5.020370001278e+01
627	12	27	3.040000000000e-02	3.392920065877e+00	-2.944492809831e-02	-7.560172569812e-03	5.010797175101e+01
628	12	28	3.040000000000e-02	3.518583772021e+00	-2.826520517100e-02	-1.119098640161e-02	5.002264855299e+01
629	12	29	3.040000000000e-02	3.644247478164e+00	-2.663972307333e-02	-1.464531169269e-02	4.994755031972e+01
630	12	30	3.040000000000e-02	3.769911184308e+00	-2.459411662900e-02	-1.786867166969e-02	4.988226571158e+01
631	12	31	3.040000000000e-02	3.895574890451e+00	-2.216064627361e-02	-2.081023202023e-02	4.982631621575e+01
632	12	32	3.040000000000e-02	4.021238596595e+00	-1.937768928836e-02	-2.342360258038e-02	4.977923949630e+01
633	12	33	3.040000000000e-02	4.146902302739e+00	-1.628913456736e-02	-2.566756893526e-02	4.974062684644e+01
634	12	34	3.040000000000e-02	4.272566008882e+00	-1.294369046358e-02	-2.750674239497e-02	4.971013739486e+01
635	12	35	3.040000000000e-02	4.398229715026e+00	-9.394116628998e-03	-2.891211809537e-02	4.968750155207e+01
636	12	36	3.040000000000e-02	4.523893421169e+00	-5.696391963406e-03	-2.986153242215e-02	4.967252006892e+01
637	12	37	3.040000000000e-02	4.649557127313e+00	-1.908831793691e-03	-3.034001254422e-02	4.966506182515e+01
638	12	38	3.040000000000e-02	4.775220833456e+00	1.908831793691e-03	-3.034001254422e-02	4.966506182524e+01
639	12	39	3.040000000000e-02	4.900884539600e+00	5.696391963406e-03	-2.986153242215e-02	4.967252006922e+01
640	12	40	3.040000000000e-02	5.026548245744e+00	9.394116628998e-03	-2.891211809537e-02	4.968750155256e+01
641	12	41	3.040000000000e-02	5.152211951887e+00	1.294369046358e-02	-2.750674239497e-02	4.971013739555e+01
642	12	42	3.040000000000e-02	5.277875658031e+00	1.628913456736e-02	-2.566756893526e-02	4.974062684733e+01
643	12	43	3.040000000000e-02	5.403539364174e+00	1.937768928836e-02	-2.342360258038e-02	4.977923949738e+01
644	12	44	3.040000000000e-02	5.529203070318e+00	2.216064627361e-02	-2.081023202023e-02	4.982631621703e+01
645	12	45	3.040000000000e-02	5.654866776462e+00	2.459411662900e-02	-1.786867166969e-02	4.988226571306e+01
646	12	46	3.040000000000e-02	5.780530482605e+00	2.663972307333e-02	-1.464531169269e-02	4.994755032139e+01
647	12	47	3.040000000000e-02	5.906194188749e+00	2.826520517100e-02	-1.119098640161e-02	5.002264855486e+01
648	12	48	3.040000000000e-02	6.031857894892e+00	2.944492809831e-02	-7.560172569812e-03	5.010797175308e+01
649	12	49	3.040000000000e-02	6.157521601036e+00	3.016028691996e-02	-3.810130300355e-03	5.020370001504e+01
650	13	0	3.285000000000e-02	0.000000000000e+00	3.285000000000e-02	0.000000000000e+00	5.028796910478e+01
651	13	1	3.285000000000e-02	1.256637061436e-01	3.259096793818e-02	4.117196722587e-03	5.041250384510e+01
652	13	2	3.285000000000e-02	2.513274122872e-01	3.181795684308e-02	8.169462793365e-03	5.054519225088e+01
653	13	3	3.285000000000e-02	3.769911184308e-01	3.054315756143e-02	1.209289155569e-02	5.068232511046e+01
654	13	4	3.285000000000e-02	5.026548245744e-01	2.878667443944e-02	1.582560819424e-02	5.081978311523e+01
655	13	5	3.285000000000e-02	6.283185307180e-01	2.657620826522e-02	1.930874553781e-02	5.095345640800e+01
656	13	6	3.285000000000e-02	7.539822368616e-01	2.394661941079e-02	2.248737242976e-02	5.107947253540e+01
657	13	7	3.285000000000e-02	8.796459430051e-01	2.093937806324e-02	2.531136002518e-02	5.119431585372e+01
658	13	8	3.285000000000e-02	1.005309649149e+00	1.760191021506e-02	2.773617235274e-02	5.129489398010e+01
659	13	9	3.285000000000e-02	1.130973355292e+00	1.398684972791e-02	2.972356867351e-02	5.137857929445e+01
660	13	10	3.285000000000e-02	1.256637061436e+00	1.015120826522e-02	3.124220656030e-02	5.144323790319e+01
661	13	11	3.285000000000e-02	1.382300767580e+00	6.155476184141e-03	3.226813618644e-02	5.148725107557e+01
662	13	12	3.285000000000e-02	1.507964473723e+00	2.062668566538e-03	3.278517802887e-02	5.150953094127e+01
663	13	13	3.285000000000e-02	1.633628179867e+00	-2.062668566538e-03	3.278517802887e-02	5.150953094137e+01
664	13	14	3.285000000000e-02	1.759291886010e+00	-6.155476184141e-03	3.226813618644e-02	5.148725107586e+01
665	13	15	3.285000000000e-02	1.884955592154e+00	-1.015120826522e-02	3.124220656030e-02	5.144323790369e+01
666	13	16	3.285000000000e-02	2.010619298297e+00	-1.398684972791e-02	2.972356867351e-02	5.137857929514e+01
667	13	17	3.285000000000e-02	2.136283004441e+00	-1.760191021506e-02	2.773617235274e-02	5.129489398099e+01
668	13	18	3.285000000000e-02	2.261946710585e+00	-2.093937806324e-02	2.531136002518e-02	5.119431585480e+01
669	13	19	3.285000000000e-02	2.387610416728e+00	-2.394661941079e-02	2.248737242976e-02	5.107947253668e+01
670	13	20	3.285000000000e-02	2.513274122872e+00	-2.657620826522e-02	1.930874553781e-02	5.095345640948e+01
671	13	21	3.285000000000e-02	2.638937829015e+00	-2.878667443944e-02	1.582560819424e-02	5.081978311690e+01
672	13	22	3.285000000000e-02	2.764601535159e+00	-3.054315756143e-02	1.209289155569e-02	5.068232511233e+01
673	13	23	3.285000000000e-02	2.890265241303e+00	-3.181795684308e-02	8.169462793365e-03	5.054519225295e+01
674	13	24	3.285000000000e-02	3.015928947446e+00	-3.259096793818e-02	4.117196722587e-03	5.041250384737e+01
675	13	25	3.285000000000e-02	3.141592653590e+00	-3.285000000000e-02	-1.056536580838e-17	5.028796910724e+01
676	13	26	3.285000000000e-02	3.267256359733e+00	-3.259096793818e-02	-4.117196722587e-03	5.017424989987e+01
677	13	27	3.285000000000e-02	3.392920065877e+00	-3.181795684308e-02	-8.169462793365e-03	5.007244176504e+01
678	13	28	3.285000000000e-02	3.518583772021e+00	-3.054315756143e-02	-1.209289155569e-02	4.998253364162e+01
679	13	29	3.285000000000e-02	3.644247478164e+00	-2.878667443944e-02	-1.582560819424e-02	4.990398679293e+01
680	13	30	3.285000000000e-02	3.769911184308e+00	-2.657620826522e-02	-1.930874553781e-02	4.983609788735e+01
681	13	31	3.285000000000e-02	3.895574890451e+00	-2.394661941079e-02	-2.248737242976e-02	4.977817322778e+01
682	13	32	3.285000000000e-02	4.021238596595e+00	-2.093937806324e-02	-2.531136002518e-02	4.972959802661e+01
683	13	33	3.285000000000e-02	4.146902302739e+00	-1.760191021506e-02	-2.773617235274e-02	4.968985710866e+01
684	13	34	3.285000000000e-02	4.272566008882e+00	-1.398684972791e-02	-2.972356867351e-02	4.965853576898e+01
685	13	35	3.285000000000e-02	4.398229715026e+00	-1.015120826522e-02	-3.124220656030e-02	4.963531383763e+01
686	13	36	3.285000000000e-02	4.523893421169e+00	-6.155476184141e-03	-3.226813618644e-02	4.961995851247e+01
687	13	37	3.285000000000e-02	4.649557127313e+00	-2.062668566538e-03	-3.278517802887e-02	4.961231819987e+01
688	13	38	3.285000000000e-02	4.775220833456e+00	2.062668566538e-03	-3.278517802887e-02	4.961231819997e+01
689	13	39	3.285000000000e-02	4.900884539600e+00	6.155476184141e-03	-3.226813618644e-02	4.961995851277e+01
690	13	40	3.285000000000e-02	5.026548245744e+00	1.015120826522e-02	-3.124220656030e-02	4.963531383813e+01
691	13	41	3.285000000000e-02	5.152211951887e+00	1.398684972791e-02	-2.972356867351e-02	4.965853576967e+01
692	13	42	3.285000000000e-02	5.277875658031e+00	1.760191021506e-02	-2.773617235274e-02	4.968985710955e+01
693	13	43	3.285000000000e-02	5.403539364174e+00	2.093937806324e-02	-2.531136002518e-02	4.972959802770e+01
694	13	44	3.285000000000e-02	5.529203070318e+00	2.394661941079e-02	-2.248737242976e-02	4.977817322906e+01
695	13	45	3.285000000000e-02	5.654866776462e+00	2.657620826522e-02	-1.930874553781e-02	4.983609788882e+01
696	13	46	3.285000000000e-02	5.780530482605e+00	2.878667443944e-02	-1.582560819424e-02	4.990398679460e+01
697	13	47	3.285000000000e-02	5.906194188749e+00	3.054315756143e-02	-1.209289155569e-02	4.998253364349e+01
698	13	48	3.285000000000e-02	6.031857894892e+00	3.181795684308e-02	-8.169462793365e-03	5.007244176711e+01
699	13	49	3.285000000000e-02	6.157521601036e+00	3.259096793818e-02	-4.117196722587e-03	5.017424990213e+01
700	14	0	3.530000000000e-02	0.000000000000e+00	3.530000000000e-02	0.000000000000e+00	5.026430940625e+01
701	14	1	3.530000000000e-02	1.256637061436e-01	3.502164895640e-02	4.424263144820e-03	5.039889041146e+01
702	14	2	3.530000000000e-02	2.513274122872e-01	3.419098558784e-02	8.778753016919e-03	5.054342365862e+01
703	14	3	3.530000000000e-02	3.769911184308e-01	3.282110995186e-02	1.299479670977e-02	5.069341212936e+01
704	14	4	3.530000000000e-02	5.026548245744e-01	3.093362580555e-02	1.700590469579e-02	5.084401340523e+01
705	14	5	3.530000000000e-02	6.283185307180e-01	2.855829990144e-02	2.074881940592e-02	5.099053347966e+01
706	14	6	3.530000000000e-02	7.539822368616e-01	2.573259254798e-02	2.416451283928e-02	5.112863965775e+01
707	14	7	3.530000000000e-02	8.796459430051e-01	2.250106683813e-02	2.719911746999e-02	5.125445149034e+01
708	14	8	3.530000000000e-02	1.005309649149e+00	1.891468586276e-02	2.980477577022e-02	5.136458533613e+01
709	14	9	3.530000000000e-02	1.130973355292e+00	1.503000899225e-02	3.194039495205e-02	5.145618207291e+01
710	14	10	3.530000000000e-02	1.256637061436e+00	1.090829990144e-02	3.357229502522e-02	5.152692806792e+01
711	14	11	3.530000000000e-02	1.382300767580e+00	6.614560404876e-03	3.467473995072e-02	5.157507220805e+01
712	14	12	3.530000000000e-02	1.507964473723e+00	2.216505339385e-03	3.523034351352e-02	5.159943927910e+01
713	14	13	3.530000000000e-02	1.633628179867e+00	-2.216505339385e-03	3.523034351352e-02	5.159943927920e+01
714	14	14	3.530000000000e-02	1.759291886010e+00	-6.614560404876e-03	3.467473995072e-02	5.157507220835e+01
715	14	15	3.530000000000e-02	1.884955592154e+00	-1.090829990144e-02	3.357229502522e-02	5.152692806841e+01
716	14	16	3.530000000000e-02	2.010619298297e+00	-1.503000899225e-02	3.194039495205e-02	5.145618207359e+01
717	14	17	3.530000000000e-02	2.136283004441e+00	-1.891468586276e-02	2.980477577022e-02	5.136458533702e+01
718	14	18	3.530000000000e-02	2.261946710585e+00	-2.250106683813e-02	2.719911746999e-02	5.125445149142e+01
719	14	19	3.530000000000e-02	2.387610416728e+00	-2.573259254798e-02	2.416451283928e-02	5.112863965902e+01
720	14	20	3.530000000000e-02	2.513274122872e+00	-2.855829990144e-02	2.074881940592e-02	5.099053348114e+01
721	14	21	3.530000000000e-02	2.638937829015e+00	-3.093362580555e-02	1.700590469579e-02	5.084401340690e+01
